no	scene	subfolder	image_id	objects	labels	boxes	query	truth
794	meeting_small	meeting_small_1	36	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 60, 78, 158),(95, 92, 44, 39),(155, 225, 123, 96),(171, 54, 77, 146),(188, 268, 65, 93),(234, 184, 100, 74),(268, 132, 53, 26),(321, 110, 57, 37),(336, 128, 42, 52),(347, 79, 30, 45)	blue soda can	(0,0,0,0,0,0,0,0,0,1)
786	meeting_small	meeting_small_1	37	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 58, 73, 159),(89, 93, 45, 39),(150, 221, 124, 97),(166, 53, 78, 146),(184, 263, 65, 94),(230, 182, 101, 73),(263, 132, 53, 26),(316, 111, 58, 36),(332, 128, 41, 51),(342, 80, 30, 45)	brown cereal box	(1,0,0,0,0,0,0,0,0,0)
787	meeting_small	meeting_small_1	37	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 58, 73, 159),(89, 93, 45, 39),(150, 221, 124, 97),(166, 53, 78, 146),(184, 263, 65, 94),(230, 182, 101, 73),(263, 132, 53, 26),(316, 111, 58, 36),(332, 128, 41, 51),(342, 80, 30, 45)	cream coffee mug	(0,1,0,0,0,0,0,0,0,0)
788	meeting_small	meeting_small_1	37	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 58, 73, 159),(89, 93, 45, 39),(150, 221, 124, 97),(166, 53, 78, 146),(184, 263, 65, 94),(230, 182, 101, 73),(263, 132, 53, 26),(316, 111, 58, 36),(332, 128, 41, 51),(342, 80, 30, 45)	cap	(0,0,1,0,0,0,0,0,0,0)
789	meeting_small	meeting_small_1	37	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 58, 73, 159),(89, 93, 45, 39),(150, 221, 124, 97),(166, 53, 78, 146),(184, 263, 65, 94),(230, 182, 101, 73),(263, 132, 53, 26),(316, 111, 58, 36),(332, 128, 41, 51),(342, 80, 30, 45)	orange cereal box	(0,0,0,1,0,0,0,0,0,0)
790	meeting_small	meeting_small_1	37	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 58, 73, 159),(89, 93, 45, 39),(150, 221, 124, 97),(166, 53, 78, 146),(184, 263, 65, 94),(230, 182, 101, 73),(263, 132, 53, 26),(316, 111, 58, 36),(332, 128, 41, 51),(342, 80, 30, 45)	green soda can	(0,0,0,0,1,0,0,0,0,0)
791	meeting_small	meeting_small_1	37	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 58, 73, 159),(89, 93, 45, 39),(150, 221, 124, 97),(166, 53, 78, 146),(184, 263, 65, 94),(230, 182, 101, 73),(263, 132, 53, 26),(316, 111, 58, 36),(332, 128, 41, 51),(342, 80, 30, 45)	The bowl in front of the flashlight	(0,0,0,0,0,1,0,0,0,0)
792	meeting_small	meeting_small_1	37	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 58, 73, 159),(89, 93, 45, 39),(150, 221, 124, 97),(166, 53, 78, 146),(184, 263, 65, 94),(230, 182, 101, 73),(263, 132, 53, 26),(316, 111, 58, 36),(332, 128, 41, 51),(342, 80, 30, 45)	flashlight	(0,0,0,0,0,0,1,0,0,0)
793	meeting_small	meeting_small_1	37	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 58, 73, 159),(89, 93, 45, 39),(150, 221, 124, 97),(166, 53, 78, 146),(184, 263, 65, 94),(230, 182, 101, 73),(263, 132, 53, 26),(316, 111, 58, 36),(332, 128, 41, 51),(342, 80, 30, 45)	The bowl next to the coffee mug	(0,0,0,0,0,0,0,1,0,0)
794	meeting_small	meeting_small_1	37	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 58, 73, 159),(89, 93, 45, 39),(150, 221, 124, 97),(166, 53, 78, 146),(184, 263, 65, 94),(230, 182, 101, 73),(263, 132, 53, 26),(316, 111, 58, 36),(332, 128, 41, 51),(342, 80, 30, 45)	white coffee mug	(0,0,0,0,0,0,0,0,1,0)
795	meeting_small	meeting_small_1	37	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 58, 73, 159),(89, 93, 45, 39),(150, 221, 124, 97),(166, 53, 78, 146),(184, 263, 65, 94),(230, 182, 101, 73),(263, 132, 53, 26),(316, 111, 58, 36),(332, 128, 41, 51),(342, 80, 30, 45)	coke can	(0,0,0,0,0,0,0,0,0,1)
787	meeting_small	meeting_small_1	38	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 37, 81, 162),(98, 78, 45, 39),(159, 202, 124, 96),(176, 36, 79, 148),(194, 242, 65, 95),(239, 166, 101, 73),(272, 120, 53, 25),(325, 99, 58, 36),(341, 115, 42, 51),(351, 69, 31, 45)	brown cereal box	(1,0,0,0,0,0,0,0,0,0)
788	meeting_small	meeting_small_1	38	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 37, 81, 162),(98, 78, 45, 39),(159, 202, 124, 96),(176, 36, 79, 148),(194, 242, 65, 95),(239, 166, 101, 73),(272, 120, 53, 25),(325, 99, 58, 36),(341, 115, 42, 51),(351, 69, 31, 45)	cream coffee mug	(0,1,0,0,0,0,0,0,0,0)
789	meeting_small	meeting_small_1	38	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 37, 81, 162),(98, 78, 45, 39),(159, 202, 124, 96),(176, 36, 79, 148),(194, 242, 65, 95),(239, 166, 101, 73),(272, 120, 53, 25),(325, 99, 58, 36),(341, 115, 42, 51),(351, 69, 31, 45)	cap	(0,0,1,0,0,0,0,0,0,0)
790	meeting_small	meeting_small_1	38	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 37, 81, 162),(98, 78, 45, 39),(159, 202, 124, 96),(176, 36, 79, 148),(194, 242, 65, 95),(239, 166, 101, 73),(272, 120, 53, 25),(325, 99, 58, 36),(341, 115, 42, 51),(351, 69, 31, 45)	orange cereal box	(0,0,0,1,0,0,0,0,0,0)
791	meeting_small	meeting_small_1	38	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 37, 81, 162),(98, 78, 45, 39),(159, 202, 124, 96),(176, 36, 79, 148),(194, 242, 65, 95),(239, 166, 101, 73),(272, 120, 53, 25),(325, 99, 58, 36),(341, 115, 42, 51),(351, 69, 31, 45)	Mountain Dew	(0,0,0,0,1,0,0,0,0,0)
792	meeting_small	meeting_small_1	38	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 37, 81, 162),(98, 78, 45, 39),(159, 202, 124, 96),(176, 36, 79, 148),(194, 242, 65, 95),(239, 166, 101, 73),(272, 120, 53, 25),(325, 99, 58, 36),(341, 115, 42, 51),(351, 69, 31, 45)	The bowl in front of the flashlight	(0,0,0,0,0,1,0,0,0,0)
793	meeting_small	meeting_small_1	38	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 37, 81, 162),(98, 78, 45, 39),(159, 202, 124, 96),(176, 36, 79, 148),(194, 242, 65, 95),(239, 166, 101, 73),(272, 120, 53, 25),(325, 99, 58, 36),(341, 115, 42, 51),(351, 69, 31, 45)	flashlight	(0,0,0,0,0,0,1,0,0,0)
794	meeting_small	meeting_small_1	38	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 37, 81, 162),(98, 78, 45, 39),(159, 202, 124, 96),(176, 36, 79, 148),(194, 242, 65, 95),(239, 166, 101, 73),(272, 120, 53, 25),(325, 99, 58, 36),(341, 115, 42, 51),(351, 69, 31, 45)	 The bowl behind the white coffee mug	(0,0,0,0,0,0,0,1,0,0)
795	meeting_small	meeting_small_1	38	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 37, 81, 162),(98, 78, 45, 39),(159, 202, 124, 96),(176, 36, 79, 148),(194, 242, 65, 95),(239, 166, 101, 73),(272, 120, 53, 25),(325, 99, 58, 36),(341, 115, 42, 51),(351, 69, 31, 45)	white coffee mug	(0,0,0,0,0,0,0,0,1,0)
796	meeting_small	meeting_small_1	38	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 37, 81, 162),(98, 78, 45, 39),(159, 202, 124, 96),(176, 36, 79, 148),(194, 242, 65, 95),(239, 166, 101, 73),(272, 120, 53, 25),(325, 99, 58, 36),(341, 115, 42, 51),(351, 69, 31, 45)	blue soda can	(0,0,0,0,0,0,0,0,0,1)
788	meeting_small	meeting_small_1	39	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 18, 87, 166),(101, 63, 45, 39),(169, 185, 125, 97),(181, 18, 81, 150),(206, 225, 66, 96),(248, 149, 102, 74),(278, 104, 53, 25),(330, 84, 59, 36),(348, 98, 43, 53),(356, 53, 31, 46)	brown cereal box	(1,0,0,0,0,0,0,0,0,0)
789	meeting_small	meeting_small_1	39	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 18, 87, 166),(101, 63, 45, 39),(169, 185, 125, 97),(181, 18, 81, 150),(206, 225, 66, 96),(248, 149, 102, 74),(278, 104, 53, 25),(330, 84, 59, 36),(348, 98, 43, 53),(356, 53, 31, 46)	cream coffee mug	(0,1,0,0,0,0,0,0,0,0)
790	meeting_small	meeting_small_1	39	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 18, 87, 166),(101, 63, 45, 39),(169, 185, 125, 97),(181, 18, 81, 150),(206, 225, 66, 96),(248, 149, 102, 74),(278, 104, 53, 25),(330, 84, 59, 36),(348, 98, 43, 53),(356, 53, 31, 46)	cap	(0,0,1,0,0,0,0,0,0,0)
791	meeting_small	meeting_small_1	39	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 18, 87, 166),(101, 63, 45, 39),(169, 185, 125, 97),(181, 18, 81, 150),(206, 225, 66, 96),(248, 149, 102, 74),(278, 104, 53, 25),(330, 84, 59, 36),(348, 98, 43, 53),(356, 53, 31, 46)	Brain Flakes	(0,0,0,1,0,0,0,0,0,0)
792	meeting_small	meeting_small_1	39	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 18, 87, 166),(101, 63, 45, 39),(169, 185, 125, 97),(181, 18, 81, 150),(206, 225, 66, 96),(248, 149, 102, 74),(278, 104, 53, 25),(330, 84, 59, 36),(348, 98, 43, 53),(356, 53, 31, 46)	green soda can	(0,0,0,0,1,0,0,0,0,0)
793	meeting_small	meeting_small_1	39	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 18, 87, 166),(101, 63, 45, 39),(169, 185, 125, 97),(181, 18, 81, 150),(206, 225, 66, 96),(248, 149, 102, 74),(278, 104, 53, 25),(330, 84, 59, 36),(348, 98, 43, 53),(356, 53, 31, 46)	The bowl right from the white cap	(0,0,0,0,0,1,0,0,0,0)
794	meeting_small	meeting_small_1	39	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 18, 87, 166),(101, 63, 45, 39),(169, 185, 125, 97),(181, 18, 81, 150),(206, 225, 66, 96),(248, 149, 102, 74),(278, 104, 53, 25),(330, 84, 59, 36),(348, 98, 43, 53),(356, 53, 31, 46)	flashlight	(0,0,0,0,0,0,1,0,0,0)
795	meeting_small	meeting_small_1	39	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 18, 87, 166),(101, 63, 45, 39),(169, 185, 125, 97),(181, 18, 81, 150),(206, 225, 66, 96),(248, 149, 102, 74),(278, 104, 53, 25),(330, 84, 59, 36),(348, 98, 43, 53),(356, 53, 31, 46)	The bowl next to the coffee mug	(0,0,0,0,0,0,0,1,0,0)
796	meeting_small	meeting_small_1	39	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 18, 87, 166),(101, 63, 45, 39),(169, 185, 125, 97),(181, 18, 81, 150),(206, 225, 66, 96),(248, 149, 102, 74),(278, 104, 53, 25),(330, 84, 59, 36),(348, 98, 43, 53),(356, 53, 31, 46)	tall mug	(0,0,0,0,0,0,0,0,1,0)
797	meeting_small	meeting_small_1	39	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 18, 87, 166),(101, 63, 45, 39),(169, 185, 125, 97),(181, 18, 81, 150),(206, 225, 66, 96),(248, 149, 102, 74),(278, 104, 53, 25),(330, 84, 59, 36),(348, 98, 43, 53),(356, 53, 31, 46)	blue soda can	(0,0,0,0,0,0,0,0,0,1)
789	meeting_small	meeting_small_1	4	flashlight,bowl,bowl,coffee mug,soda can	flashlight_2,bowl_2,bowl_3,coffee_mug_5,soda_can_1	(1, 261, 63, 57),(1, 396, 118, 84),(61, 209, 87, 62),(90, 240, 72, 91),(92, 161, 40, 65)	flashlight	(1,0,0,0,0)
790	meeting_small	meeting_small_1	4	flashlight,bowl,bowl,coffee mug,soda can	flashlight_2,bowl_2,bowl_3,coffee_mug_5,soda_can_1	(1, 261, 63, 57),(1, 396, 118, 84),(61, 209, 87, 62),(90, 240, 72, 91),(92, 161, 40, 65)	The bowl right from the flashlight	(0,1,0,0,0)
791	meeting_small	meeting_small_1	4	flashlight,bowl,bowl,coffee mug,soda can	flashlight_2,bowl_2,bowl_3,coffee_mug_5,soda_can_1	(1, 261, 63, 57),(1, 396, 118, 84),(61, 209, 87, 62),(90, 240, 72, 91),(92, 161, 40, 65)	The bowl close to the coffee mug	(0,0,1,0,0)
792	meeting_small	meeting_small_1	4	flashlight,bowl,bowl,coffee mug,soda can	flashlight_2,bowl_2,bowl_3,coffee_mug_5,soda_can_1	(1, 261, 63, 57),(1, 396, 118, 84),(61, 209, 87, 62),(90, 240, 72, 91),(92, 161, 40, 65)	coffee mug	(0,0,0,1,0)
793	meeting_small	meeting_small_1	4	flashlight,bowl,bowl,coffee mug,soda can	flashlight_2,bowl_2,bowl_3,coffee_mug_5,soda_can_1	(1, 261, 63, 57),(1, 396, 118, 84),(61, 209, 87, 62),(90, 240, 72, 91),(92, 161, 40, 65)	soda can	(0,0,0,0,1)
790	meeting_small	meeting_small_1	40	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 1, 96, 168),(107, 47, 46, 40),(184, 171, 127, 99),(192, 1, 83, 154),(226, 211, 67, 98),(262, 136, 104, 75),(288, 91, 53, 25),(340, 71, 59, 37),(360, 85, 44, 54),(365, 40, 32, 47)	Chex	(1,0,0,0,0,0,0,0,0,0)
791	meeting_small	meeting_small_1	40	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 1, 96, 168),(107, 47, 46, 40),(184, 171, 127, 99),(192, 1, 83, 154),(226, 211, 67, 98),(262, 136, 104, 75),(288, 91, 53, 25),(340, 71, 59, 37),(360, 85, 44, 54),(365, 40, 32, 47)	big mug	(0,1,0,0,0,0,0,0,0,0)
792	meeting_small	meeting_small_1	40	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 1, 96, 168),(107, 47, 46, 40),(184, 171, 127, 99),(192, 1, 83, 154),(226, 211, 67, 98),(262, 136, 104, 75),(288, 91, 53, 25),(340, 71, 59, 37),(360, 85, 44, 54),(365, 40, 32, 47)	cap	(0,0,1,0,0,0,0,0,0,0)
793	meeting_small	meeting_small_1	40	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 1, 96, 168),(107, 47, 46, 40),(184, 171, 127, 99),(192, 1, 83, 154),(226, 211, 67, 98),(262, 136, 104, 75),(288, 91, 53, 25),(340, 71, 59, 37),(360, 85, 44, 54),(365, 40, 32, 47)	orange cereal box	(0,0,0,1,0,0,0,0,0,0)
794	meeting_small	meeting_small_1	40	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 1, 96, 168),(107, 47, 46, 40),(184, 171, 127, 99),(192, 1, 83, 154),(226, 211, 67, 98),(262, 136, 104, 75),(288, 91, 53, 25),(340, 71, 59, 37),(360, 85, 44, 54),(365, 40, 32, 47)	Mountain Dew	(0,0,0,0,1,0,0,0,0,0)
795	meeting_small	meeting_small_1	40	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 1, 96, 168),(107, 47, 46, 40),(184, 171, 127, 99),(192, 1, 83, 154),(226, 211, 67, 98),(262, 136, 104, 75),(288, 91, 53, 25),(340, 71, 59, 37),(360, 85, 44, 54),(365, 40, 32, 47)	The bowl in front of the flashlight	(0,0,0,0,0,1,0,0,0,0)
796	meeting_small	meeting_small_1	40	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 1, 96, 168),(107, 47, 46, 40),(184, 171, 127, 99),(192, 1, 83, 154),(226, 211, 67, 98),(262, 136, 104, 75),(288, 91, 53, 25),(340, 71, 59, 37),(360, 85, 44, 54),(365, 40, 32, 47)	flashlight	(0,0,0,0,0,0,1,0,0,0)
797	meeting_small	meeting_small_1	40	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 1, 96, 168),(107, 47, 46, 40),(184, 171, 127, 99),(192, 1, 83, 154),(226, 211, 67, 98),(262, 136, 104, 75),(288, 91, 53, 25),(340, 71, 59, 37),(360, 85, 44, 54),(365, 40, 32, 47)	 The bowl behind the cofee mug	(0,0,0,0,0,0,0,1,0,0)
798	meeting_small	meeting_small_1	40	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 1, 96, 168),(107, 47, 46, 40),(184, 171, 127, 99),(192, 1, 83, 154),(226, 211, 67, 98),(262, 136, 104, 75),(288, 91, 53, 25),(340, 71, 59, 37),(360, 85, 44, 54),(365, 40, 32, 47)	white coffee mug	(0,0,0,0,0,0,0,0,1,0)
799	meeting_small	meeting_small_1	40	cereal box,coffee mug,cap,cereal box,soda can,bowl,flashlight,bowl,coffee mug,soda can	cereal_box_2,coffee_mug_6,cap_1,cereal_box_1,soda_can_3,bowl_2,flashlight_2,bowl_3,coffee_mug_5,soda_can_1	(1, 1, 96, 168),(107, 47, 46, 40),(184, 171, 127, 99),(192, 1, 83, 154),(226, 211, 67, 98),(262, 136, 104, 75),(288, 91, 53, 25),(340, 71, 59, 37),(360, 85, 44, 54),(365, 40, 32, 47)	blue soda can	(0,0,0,0,0,0,0,0,0,1)
791	meeting_small	meeting_small_1	41	cereal box,coffee mug,cereal box,cap,soda can,bowl,flashlight,bowl,soda can,coffee mug	cereal_box_2,coffee_mug_6,cereal_box_1,cap_1,soda_can_3,bowl_2,flashlight_2,bowl_3,soda_can_1,coffee_mug_5	(1, 1, 83, 171),(89, 46, 47, 41),(180, 1, 87, 154),(182, 171, 130, 102),(233, 212, 66, 100),(258, 135, 105, 76),(277, 90, 53, 25),(328, 69, 59, 38),(351, 38, 32, 47),(351, 83, 44, 54)	Chex	(1,0,0,0,0,0,0,0,0,0)
792	meeting_small	meeting_small_1	41	cereal box,coffee mug,cereal box,cap,soda can,bowl,flashlight,bowl,soda can,coffee mug	cereal_box_2,coffee_mug_6,cereal_box_1,cap_1,soda_can_3,bowl_2,flashlight_2,bowl_3,soda_can_1,coffee_mug_5	(1, 1, 83, 171),(89, 46, 47, 41),(180, 1, 87, 154),(182, 171, 130, 102),(233, 212, 66, 100),(258, 135, 105, 76),(277, 90, 53, 25),(328, 69, 59, 38),(351, 38, 32, 47),(351, 83, 44, 54)	cream coffee mug	(0,1,0,0,0,0,0,0,0,0)
793	meeting_small	meeting_small_1	41	cereal box,coffee mug,cereal box,cap,soda can,bowl,flashlight,bowl,soda can,coffee mug	cereal_box_2,coffee_mug_6,cereal_box_1,cap_1,soda_can_3,bowl_2,flashlight_2,bowl_3,soda_can_1,coffee_mug_5	(1, 1, 83, 171),(89, 46, 47, 41),(180, 1, 87, 154),(182, 171, 130, 102),(233, 212, 66, 100),(258, 135, 105, 76),(277, 90, 53, 25),(328, 69, 59, 38),(351, 38, 32, 47),(351, 83, 44, 54)	Brain Flakes	(0,0,1,0,0,0,0,0,0,0)
794	meeting_small	meeting_small_1	41	cereal box,coffee mug,cereal box,cap,soda can,bowl,flashlight,bowl,soda can,coffee mug	cereal_box_2,coffee_mug_6,cereal_box_1,cap_1,soda_can_3,bowl_2,flashlight_2,bowl_3,soda_can_1,coffee_mug_5	(1, 1, 83, 171),(89, 46, 47, 41),(180, 1, 87, 154),(182, 171, 130, 102),(233, 212, 66, 100),(258, 135, 105, 76),(277, 90, 53, 25),(328, 69, 59, 38),(351, 38, 32, 47),(351, 83, 44, 54)	cap	(0,0,0,1,0,0,0,0,0,0)
795	meeting_small	meeting_small_1	41	cereal box,coffee mug,cereal box,cap,soda can,bowl,flashlight,bowl,soda can,coffee mug	cereal_box_2,coffee_mug_6,cereal_box_1,cap_1,soda_can_3,bowl_2,flashlight_2,bowl_3,soda_can_1,coffee_mug_5	(1, 1, 83, 171),(89, 46, 47, 41),(180, 1, 87, 154),(182, 171, 130, 102),(233, 212, 66, 100),(258, 135, 105, 76),(277, 90, 53, 25),(328, 69, 59, 38),(351, 38, 32, 47),(351, 83, 44, 54)	citrus drink	(0,0,0,0,1,0,0,0,0,0)
